-0.775760920, 1.379847174
-2.120627862, 0.104406378
 0.847103625, 0.912645021
-0.856270178,-0.607750344
-1.747414233,-0.470075506
-1.627368069, 0.031715605
 0.401760693,-1.374204221
 0.962983819,-1.423615534
-0.530674718,-0.740167600
-0.456566547,-0.308610846
 0.315768934,-0.200007524
-0.293309609, 0.413402634
 1.156792320, 1.034031358
-0.296120833,-0.463346981
 2.831897535,-0.553064382
-0.148206818,-0.333171853
 0.377357199,-1.803770184
-0.314397717, 1.690219069
-0.407599715,-0.768657659
 0.751195310,-0.397116090
 0.892444178,-1.447524012
 1.106780231,-1.025788557
-0.090205526, 0.510817700
-0.978678087, 0.349396504
 0.408926662,-1.001479448
 0.041222056,-0.415980665
 0.993345606,-0.139654275
-0.118910694, 0.736750484
-0.191583148, 0.746621096
 0.961984311, 0.135977226
 0.265517486,-1.418768639
 1.635955702,-0.671450669
-0.132367813, 0.247958699
-0.049734549, 0.897860028
 2.187614111,-1.747115498
 1.099566697,-0.719359977
 1.253386022,-1.944757415
-0.330277002,-1.309913482
 1.666094167,-0.034218292
 0.229276594, 0.147712038
-0.358701419,-0.336200669
 0.765101659, 2.158673819
-0.274381104, 2.340184756
-0.242000855,-1.633405672
-1.944255963,-0.382525775
-0.943456591, 0.425520162
 0.559646335,-0.991970835
 1.876001262,-1.149346012
-0.066439020,-0.311905014
-0.351533827, 1.502212688
-0.467847398,-1.419638613
 0.002907857,-1.185320625
-0.864640020,-0.938012352
-1.425727517,-0.748454612
 0.316096347,-0.875275298
 0.804811889, 1.492674288
-0.967459884, 1.201986493
-0.469519348, 0.115192153
-0.241332721, 1.275885887
 0.228459572,-0.425876075
 0.932780297,-0.445048863
-0.563497791,-0.057875976
-0.971322024,-1.482317313
 0.356583685,-0.392116203
 0.364485775,-0.527215575
-1.328927295, 1.272897418
 0.295613728,-0.024482386
-2.070707428, 0.548260785
 1.128078185,-1.313232532
 0.056662728, 1.221651988
 0.242376087, 0.590627134
-1.356204482,-0.777593497
 0.580037938, 1.745274711
-0.232896422,-1.735948562
 1.208996005, 0.543402109
 0.302872845,-0.054681424
 1.291547855, 1.618446582
 0.037928410,-0.326240926
-1.617803140,-1.171903640
-1.297894873, 0.861242324
 1.180159283,-0.212452924
-0.906346820, 0.541699880
 0.286711767, 0.803643399
-1.147193970, 0.032945804
-0.379583436,-0.118261534
-1.372947911, 0.269603438
 1.145073284, 0.224667075
 0.503025500, 0.433428937
 0.233702360,-1.553434359
-0.738944730,-2.027791401
-0.416430433, 0.237503242
-0.186474610,-1.991856427
 0.536666984, 1.080168645
-1.068308135,-0.504520503
 1.107511072,-0.449661013
 1.278716097, 0.612844910
-0.783941267, 0.751059449
-0.388865873, 0.445974003
-1.594968456,-0.604401671
-0.995045943,-0.807922013
11.929637321, 8.682306076
18.003887369, 7.056841574
15.842427329, 7.079875280
 7.947150549, 7.747316380
 0.112634112, 7.299809607
-2.856324002, 6.939687983
14.611497939, 5.713956067
15.023648658, 9.642120583
 6.200296789, 5.381833006
10.631586329,11.511686906
 2.539086395,10.762644463
18.228242513,10.118367373
13.845553366,10.637906369
 8.431699299, 9.348707770
 9.948978368,-2.537794537
 7.319896162, 8.322179507
24.099013801,12.399211136
12.038483486, 5.540632334
12.691305305, 8.147664093
13.041748749, 4.580809512
12.471574098, 8.375747729
 9.647168133,13.508007068
13.665571376, 0.738095744
 9.179978750,17.891724342
 8.269632387,14.384908214
 8.807288715, 6.902480667
12.458383046, 9.054053606
11.163972255, 8.968907070
 5.779069165,14.904667206
11.170129681,-3.499311615
 1.889929253, 7.102336366
19.653901080, 6.231424096
 5.168141806, 1.110785951
14.108037256,10.915054968
 7.316718963, 6.059899557
17.038312490, 4.750614424
18.006905500, 8.932841903
 9.435115847,14.205680152
12.949305143,13.822192843
 4.572396636,13.623024815
 6.132255374, 7.157760777
 7.204544327,18.820761355
17.543004581,12.160918014
13.376109242, 7.595784127
12.313250372, 9.933203934
 1.899552174,14.032522621
12.830788343,14.431985282
 6.675789948, 3.796853954
 7.456839224, 3.551484729
 9.335228580, 4.086883375
17.070786116, 8.869576362
17.036017998,13.977515447
10.693435852,11.176939690
16.815577417, 2.749470782
14.693849785,12.110174740
11.559972998,13.850885201
10.047661286, 2.091566150
 6.694563537, 9.660020894
 6.519449803,14.626762249
13.435697386, 7.762189168
11.453899133, 7.938773833
 0.207033069, 8.810630703
 5.068993410, 7.181767620
10.363076695,15.464931408
12.877470145, 7.364233056
14.975977963,11.476945727
13.735613544,18.902550289
 5.502951377,13.236949355
 8.012853458, 7.270830987
 3.471024804, 8.521149911
 9.601763664, 4.508784059
10.601247964,10.531209773
15.398843583, 4.327384697
13.485244085,10.622553889
 7.576642402,16.640161121
 9.178560761,11.487979240
 6.219725136, 1.463599138
 5.302354623,11.014909365
10.360434978,11.944122957
16.788187158,12.295655766
 8.282471626, 4.501862964
 7.462923850,11.320118177
12.771478438, 8.286549998
11.097495819,11.870684514
 9.364603554, 8.284146453
 9.335385545,11.261275856
 5.656605315,18.116411808
10.581632657, 5.796072887
 9.889536268,14.540467590
14.447380665, 8.112216191
11.524681802,11.787583226
 3.011785661,10.612523318
15.164145181, 4.242302585
 7.326404145, 7.334082655
14.230972113, 9.367366899
 8.563875686,14.752113980
 6.311867144,10.096182011
 5.823659138, 8.020476038
10.308608417,18.855266689
 8.150943114, 3.491545901
